grade_id;course_id;check_point_id;student_id;grade
20621;40;A15;1123960;-1.0
20622;40;A15;1252583;-1.0
20623;40;A15;1491419;-1.0
20624;40;A15;1491520;-1.0
20625;40;A15;1491703;-1.0
20626;40;A15;368819;-1.0
20627;40;A15;1490622;-1.0
20628;40;A15;52573;-1.0
20629;40;A15;1016221;0.590909090909
20630;40;A15;1013449;0.5
20631;40;A15;1237137;0.590909090909
20632;40;A15;1491970;-1.0
20633;40;A15;1355126;-1.0
20634;40;A15;1492113;-1.0
20635;40;A15;1492112;0.727272727273
20636;40;A15;1492124;-1.0
20637;40;A15;322656;-1.0
20638;40;A15;62;-1.0
20639;40;A15;1493162;-1.0
20640;40;A15;1491802;-1.0
20641;40;A15;1493248;-1.0
20642;40;A15;1493281;-1.0
20643;40;A15;932179;1.0
20644;40;A15;393879;-1.0
20645;40;A15;1430801;-1.0
20646;40;A15;1214248;-1.0
20647;40;A15;1232931;1.0
20648;40;A15;874120;1.0
20649;40;A15;876217;0.727272727273
20650;40;A15;166;-1.0
20651;40;A15;81728;-1.0
20652;40;A15;1491427;0.545454545455
20653;40;A15;873835;1.0
20654;40;A15;902842;0.590909090909
20655;40;A15;1498024;1.0
20656;40;A15;958141;-1.0
20657;40;A15;1336458;1.0
20658;40;A15;1170811;-1.0
20659;40;A15;924403;1.0
20660;40;A15;1147339;0.727272727273
20661;40;A15;738913;-1.0
20662;40;A15;1221535;0.727272727273
20663;40;A15;1499456;-1.0
20664;40;A15;1334127;1.0
20665;40;A15;1499516;-1.0
20666;40;A15;1376974;1.0
20667;40;A15;1333863;0.590909090909
20668;40;A15;1383563;0.909090909091
20669;40;A15;1206769;-1.0
20670;40;A15;1049707;1.0
20671;40;A15;1152763;0.727272727273
20672;40;A15;972052;1.0
20673;40;A15;1123981;1.0
20674;40;A15;1503546;0.863636363636
20675;40;A15;1386234;1.0
20676;40;A15;387206;-1.0
20677;40;A15;1340574;-1.0
20678;40;A15;230743;-1.0
20679;40;A15;1503905;-1.0
20680;40;A15;992152;0.636363636364
20681;40;A15;1504001;-1.0
20682;40;A15;1503561;-1.0
20683;40;A15;218427;-1.0
20684;40;A15;914776;0.681818181818
20685;40;A15;1504388;0.454545454545
20686;40;A15;285802;-1.0
20687;40;A15;1504510;-1.0
20688;40;A15;1390783;0.681818181818
20689;40;A15;1345415;-1.0
20690;40;A15;965131;0.909090909091
20691;40;A15;885586;0.590909090909
20692;40;A15;1332035;1.0
20693;40;A15;1504607;0.863636363636
20694;40;A15;1376988;0.909090909091
20695;40;A15;1504648;-1.0
20696;40;A15;876961;0.727272727273
20697;40;A15;1504732;-1.0
20698;40;A15;992146;0.636363636364
20699;40;A15;952429;0.954545454545
20700;40;A15;1001056;0.863636363636
20701;40;A15;882571;1.0
20702;40;A15;873922;1.0
20703;40;A15;1505003;1.0
20704;40;A15;1158745;1.0
20705;40;A15;966946;0.727272727273
20706;40;A15;1346226;1.0
20707;40;A15;891673;1.0
20708;40;A15;869500;1.0
20709;40;A15;993937;1.0
20710;40;A15;1377007;0.772727272727
20711;40;A15;921022;0.863636363636
20712;40;A15;489673;1.0
20713;40;A15;184932;-1.0
20714;40;A15;869371;-1.0
20715;40;A15;1377020;0.954545454545
20716;40;A15;869278;-1.0
20717;40;A15;1505181;-1.0
20718;40;A15;990679;0.727272727273
20719;40;A15;871435;1.0
20720;40;A15;1368197;0.909090909091
20721;40;A15;871471;0.681818181818
20722;40;A15;1338268;0.863636363636
20723;40;A15;990397;0.681818181818
20724;40;A15;1331904;0.681818181818
20725;40;A15;992299;1.0
20726;40;A15;960031;1.0
20727;40;A15;962899;0.818181818182
20728;40;A15;244467;-1.0
20729;40;A15;968491;0.727272727273
20730;40;A15;958621;1.0
20731;40;A15;1335221;0.69696969697
20732;40;A15;990421;1.0
20733;40;A15;1376969;0.181818181818
20734;40;A15;1368904;1.0
20735;40;A15;951904;-1.0
20736;40;A15;957826;-1.0
20737;40;A15;1339984;0.727272727273
20738;40;A15;991366;0.818181818182
20739;40;A15;871432;0.727272727273
20740;40;A15;1329757;0.681818181818
20741;40;A15;991054;-1.0
20742;40;A15;1329179;0.863636363636
20743;40;A15;1144057;-1.0
20744;40;A15;1504281;-1.0
20745;40;A15;1333834;1.0
20746;40;A15;992071;1.0
20747;40;A15;1505406;-1.0
20748;40;A15;1337472;0.969696969697
20749;40;A15;1195717;1.0
20750;40;A15;1342531;1.0
20751;40;A15;1108423;1.0
20752;40;A15;874048;0.909090909091
20753;40;A15;1203196;1.0
20754;40;A15;1424292;-1.0
20755;40;A15;622294;-1.0
20756;40;A15;970216;1.0
20757;40;A15;1359311;0.318181818182
20758;40;A15;873445;1.0
20759;40;A15;1505662;-1.0
20760;40;A15;1258047;1.0
20761;40;A15;1002385;1.0
20762;40;A15;919483;1.0
20763;40;A15;1336813;0.636363636364
20764;40;A15;1505708;-1.0
20765;40;A15;874837;0.863636363636
20766;40;A15;1346857;0.727272727273
20767;40;A15;878464;0.727272727273
20768;40;A15;1384651;0.727272727273
20769;40;A15;990613;0.863636363636
20770;40;A15;904573;0.863636363636
20771;40;A15;1009495;1.0
20772;40;A15;1376996;1.0
20773;40;A15;879628;0.954545454545
20774;40;A15;1505812;-1.0
20775;40;A15;593671;1.0
20776;40;A15;1337972;1.0
20777;40;A15;1505872;1.0
20778;40;A15;1089490;-1.0
20779;40;A15;1233015;1.0
20780;40;A15;970714;0.590909090909
20781;40;A15;1457861;-1.0
20782;40;A15;1311489;-1.0
20783;40;A15;991900;0.727272727273
20784;40;A15;1506035;0.545454545455
20785;40;A15;956323;1.0
20786;40;A15;1506092;-1.0
20787;40;A15;1376982;0.0909090909091
20788;40;A15;1283509;-1.0
20789;40;A15;1348139;0.772727272727
20790;40;A15;956221;-1.0
20791;40;A15;434220;-1.0
20792;40;A15;920758;0.0454545454545
20793;40;A15;1506330;-1.0
20794;40;A15;1337547;0.545454545455
20795;40;A15;957850;-1.0
20796;40;A15;1036957;0.0909090909091
20797;40;A15;924427;-1.0
20798;40;A15;1506800;-1.0
20799;40;A15;267654;-1.0
20800;40;A15;1506818;1.0
20801;40;A15;122515;-1.0
20802;40;A15;1341818;0.636363636364
20803;40;A15;1379967;-1.0
20804;40;A15;1347479;0.590909090909
20805;40;A15;977776;0.727272727273
20806;40;A15;1507094;1.0
20807;40;A15;1382442;-1.0
20808;40;A15;871075;1.0
20809;40;A15;878257;0.181818181818
20810;40;A15;1380330;-1.0
20811;40;A15;1423672;-1.0
20812;40;A15;1388976;-1.0
20813;40;A15;871654;0.909090909091
20814;40;A15;958093;0.727272727273
20815;40;A15;1293497;-1.0
20816;40;A15;1233419;0.727272727273
20817;40;A15;1333010;0.181818181818
20818;40;A15;1043098;0.909090909091
20819;40;A15;1301781;-1.0
20820;40;A15;1508821;1.0
20821;40;A15;1506967;1.0
20822;40;A15;354899;-1.0
20823;40;A15;1366460;0.727272727273
20824;40;A15;958906;1.0
20825;40;A15;1384144;1.0
20826;40;A15;873877;0.863636363636
20827;40;A15;1329497;0.545454545455
20828;40;A15;935257;0.636363636364
20829;40;A15;869221;1.0
20830;40;A15;1345327;1.0
20831;40;A15;1336464;0.727272727273
20832;40;A15;1364338;-1.0
20833;40;A15;958438;1.0
20834;40;A15;971596;0.909090909091
20835;40;A15;1336543;1.0
20836;40;A15;971059;0.863636363636
20837;40;A15;919237;1.0
20838;40;A15;1378998;1.0
20839;40;A15;1338300;0.727272727273
20840;40;A15;965101;0.590909090909
20841;40;A15;1377001;0.666666666667
20842;40;A15;1509714;-1.0
20843;40;A15;1509769;-1.0
20844;40;A15;1509772;-1.0
20845;40;A15;1030636;0.909090909091
20846;40;A15;1509743;0.727272727273
20847;40;A15;951523;0.863636363636
20848;40;A15;920008;-1.0
20849;40;A15;1509867;1.0
20850;40;A15;1509933;0.318181818182
20851;40;A15;997015;0.863636363636
20852;40;A15;1509728;0.727272727273
20853;40;A15;1509963;0.863636363636
20854;40;A15;1331094;-1.0
20855;40;A15;1510115;0.727272727273
20856;40;A15;153624;-1.0
20857;40;A15;1510285;-1.0
20858;40;A15;927583;1.0
20859;40;A15;953851;1.0
20860;40;A15;1384755;0.0909090909091
20861;40;A15;1510470;0.954545454545
20862;40;A15;1510496;1.0
20863;40;A15;951613;1.0
20864;40;A15;1328905;1.0
20865;40;A15;1020067;0.818181818182
20866;40;A15;871420;1.0
20867;40;A15;869299;1.0
20868;40;A15;871966;1.0
20869;40;A15;1339369;1.0
20870;40;A15;994420;0.727272727273
20871;40;A15;1231303;0.727272727273
20872;40;A15;1355656;0.590909090909
20873;40;A15;953563;1.0
20874;40;A15;1341353;1.0
20875;40;A15;1510639;-1.0
20876;40;A15;956191;1.0
20877;40;A15;1486940;-1.0
20878;40;A15;1510714;1.0
20879;40;A15;1376980;0.636363636364
20880;40;A15;1489555;0.636363636364
20881;40;A15;1510797;-1.0
20882;40;A15;53038;-1.0
20883;40;A15;1392040;-1.0
20884;40;A15;970273;0.727272727273
20885;40;A15;1505198;0.318181818182
20886;40;A15;958069;1.0
20887;40;A15;1335461;1.0
20888;40;A15;1330544;1.0
20889;40;A15;994777;0.969696969697
20890;40;A15;1376957;0.727272727273
20891;40;A15;1336517;0.727272727273
20892;40;A15;435492;-1.0
20893;40;A15;996088;0.136363636364
20894;40;A15;1336639;0.681818181818
20895;40;A15;1384960;1.0
20896;40;A15;1339202;1.0
20897;40;A15;1510993;0.363636363636
20898;40;A15;1511022;1.0
20899;40;A15;328650;-1.0
20900;40;A15;869665;0.863636363636
20901;40;A15;871360;0.954545454545
20902;40;A15;875329;1.0
20903;40;A15;1374359;0.590909090909
20904;40;A15;437226;-1.0
20905;40;A15;1007362;-1.0
20906;40;A15;907042;1.0
20907;40;A15;1332301;0.727272727273
20908;40;A15;969763;0.0909090909091
20909;40;A15;871933;1.0
20910;40;A15;412871;0.909090909091
20911;40;A15;988426;1.0
20912;40;A15;872782;0.727272727273
20913;40;A15;1376976;1.0
20914;40;A15;869926;0.863636363636
20915;40;A15;1511167;1.0
20916;40;A15;974404;0.590909090909
20917;40;A15;1511185;1.0
20918;40;A15;1511196;0.590909090909
20919;40;A15;1511202;-1.0
20920;40;A15;1340452;0.136363636364
20921;40;A15;992197;1.0
20922;40;A15;1330733;1.0
20923;40;A15;970078;1.0
20924;40;A15;871051;0.727272727273
20925;40;A15;1136053;1.0
20926;40;A15;1338429;0.727272727273
20927;40;A15;1511369;1.0
20928;40;A15;971080;0.636363636364
20929;40;A15;994222;1.0
20930;40;A15;1358625;0.318181818182
20931;40;A15;974323;0.530303030303
20932;40;A15;520190;-1.0
20933;40;A15;871222;1.0
20934;40;A15;1376964;1.0
20935;40;A15;1341199;0.969696969697
20936;40;A15;1511451;1.0
20937;40;A15;992044;0.727272727273
20938;40;A15;873754;1.0
20939;40;A15;1210198;0.727272727273
20940;40;A15;1511501;-1.0
20941;40;A15;1376958;0.727272727273
20942;40;A15;996208;1.0
20943;40;A15;1340201;1.0
20944;40;A15;1439270;-1.0
20945;40;A15;988147;1.0
20946;40;A15;1511604;0.727272727273
20947;40;A15;434789;-1.0
20948;40;A15;1279929;-1.0
20949;40;A15;998953;-1.0
20950;40;A15;1376994;1.0
20951;40;A15;977143;1.0
20952;40;A15;1376965;-1.0
20953;40;A15;869218;1.0
20954;40;A15;1505262;-1.0
20955;40;A15;22266;-1.0
20956;40;A15;1336304;1.0
20957;40;A15;535145;1.0
20958;40;A15;873352;1.0
20959;40;A15;1511692;0.318181818182
20960;40;A15;1511791;0.409090909091
20961;40;A15;920002;0.727272727273
20962;40;A15;887992;1.0
20963;40;A15;1332295;0.681818181818
20964;40;A15;1127437;1.0
20965;40;A15;431767;-1.0
20966;40;A15;1376961;0.545454545455
20967;40;A15;1336829;1.0
20968;40;A15;1336790;1.0
20969;40;A15;1385280;-1.0
20970;40;A15;917629;0.727272727273
20971;40;A15;1329729;0.727272727273
20972;40;A15;1504586;-1.0
20973;40;A15;1384641;0.863636363636
20974;40;A15;1512378;-1.0
20975;40;A15;1512447;1.0
20976;40;A15;908662;0.545454545455
20977;40;A15;1371495;1.0
20978;40;A15;924211;0.727272727273
20979;40;A15;1233007;0.727272727273
20980;40;A15;251492;-1.0
20981;40;A15;1341219;1.0
20982;40;A15;1347019;-1.0
20983;40;A15;872368;1.0
20984;40;A15;956782;0.818181818182
20985;40;A15;1512766;0.181818181818
20986;40;A15;1512793;0.636363636364
20987;40;A15;1512843;-1.0
20988;40;A15;181533;0.727272727273
20989;40;A15;190879;-1.0
20990;40;A15;43868;-1.0
20991;40;A15;1336602;0.151515151515
20992;40;A15;1512970;1.0
20993;40;A15;98333;-1.0
20994;40;A15;1513143;-1.0
20995;40;A15;1338038;0.590909090909
20996;40;A15;1513165;1.0
20997;40;A15;1513216;-1.0
20998;40;A15;31164;-1.0
20999;40;A15;1333738;0.863636363636
21000;40;A15;885571;1.0
21001;40;A15;1513472;-1.0
21002;40;A15;1512710;1.0
21003;40;A15;1513447;1.0
21004;40;A15;1422579;0.681818181818
21005;40;A15;219643;-1.0
21006;40;A15;971689;0.909090909091
21007;40;A15;37482;-1.0
21008;40;A15;1513959;0.954545454545
21009;40;A15;1513972;1.0
21010;40;A15;437162;1.0
21011;40;A15;1514128;-1.0
21012;40;A15;969031;0.318181818182
21013;40;A15;1369006;0.0909090909091
21014;40;A15;1514156;-1.0
21015;40;A15;1380648;0.212121212121
21016;40;A15;1514185;-1.0
21017;40;A15;1012405;0.590909090909
21018;40;A15;1514268;0.909090909091
21019;40;A15;1514270;-1.0
21020;40;A15;1336248;0.636363636364
21021;40;A15;1514421;-1.0
21022;40;A15;1514419;-1.0
21023;40;A15;1514261;-1.0
21024;40;A15;1514441;-1.0
21025;40;A15;1512612;0.636363636364
21026;40;A15;968446;0.727272727273
21027;40;A15;1514645;0.909090909091
21028;40;A15;1052698;0.727272727273
21029;40;A15;557327;1.0
21030;40;A15;1514673;-1.0
21031;40;A15;983920;-1.0
21032;40;A15;1341518;0.863636363636
21033;40;A15;1514894;-1.0
21034;40;A15;1514899;0.590909090909
21035;40;A15;1514921;-1.0
21036;40;A15;1336467;0.0909090909091
21037;40;A15;1515073;-1.0
21038;40;A15;213081;-1.0
21039;40;A15;1297712;-1.0
21040;40;A15;1232955;-1.0
21041;40;A15;1338783;0.727272727273
21042;40;A15;1251129;-1.0
21043;40;A15;1003075;1.0
21044;40;A15;1515881;-1.0
21045;40;A15;1515889;-1.0
21046;40;A15;1058143;-1.0
21047;40;A15;1346741;-1.0
21048;40;A15;1504046;-1.0
21049;40;A15;1152772;-1.0
21050;40;A15;243007;-1.0
21051;40;A15;1492931;-1.0
21052;40;A15;1057513;-1.0
21053;40;A15;1057549;-1.0
21054;40;A15;1057522;-1.0
21055;40;A15;960187;1.0
21056;40;A15;1327236;-1.0
21057;40;A15;1486351;1.0
21058;40;A15;974428;0.181818181818
21059;40;A15;1422589;1.0
21060;40;A15;1514378;0.727272727273
21061;40;A15;1236651;-1.0
21062;40;A15;1057651;-1.0
21063;40;A15;1517228;0.590909090909
21064;40;A15;1517260;0.590909090909
21065;40;A15;359006;0.727272727273
21066;40;A15;1517299;0.727272727273
21067;40;A15;1036900;1.0
21068;40;A15;1334233;-1.0
21069;40;A15;882586;0.818181818182
21070;40;A15;877381;1.0
21071;40;A15;1517462;0.969696969697
21072;40;A15;1486343;-1.0
21073;40;A15;1517497;1.0
21074;40;A15;1345838;1.0
21075;40;A15;950656;1.0
21076;40;A15;1002244;-1.0
21077;40;A15;1286583;1.0
21078;40;A15;1517643;-1.0
21079;40;A15;1107352;0.909090909091
21080;40;A15;429620;0.575757575758
21081;40;A15;1517690;0.636363636364
21082;40;A15;1232945;-1.0
21083;40;A15;1499703;-1.0
21084;40;A15;1518052;-1.0
21085;40;A15;318352;-1.0
21086;40;A15;1493285;-1.0
21087;40;A15;1030066;0.545454545455
21088;40;A15;208023;-1.0
21089;40;A15;1376956;0.0909090909091
21090;40;A15;433733;0.681818181818
21091;40;A15;1518483;-1.0
21092;40;A15;1024264;0.636363636364
21093;40;A15;1518644;-1.0
21094;40;A15;188306;-1.0
21095;40;A15;381105;-1.0
21096;40;A15;1292203;-1.0
21097;40;A15;1346577;-1.0
21098;40;A15;436184;-1.0
21099;40;A15;992236;1.0
21100;40;A15;989101;0.954545454545
21101;40;A15;1519624;-1.0
21102;40;A15;1376984;0.590909090909
21103;40;A15;1519712;1.0
21104;40;A15;919060;0.560606060606
21105;40;A15;1519724;-1.0
21106;40;A15;1334098;0.227272727273
21107;40;A15;173851;-1.0
21108;40;A15;1519782;0.818181818182
21109;40;A15;1203301;1.0
21110;40;A15;1152781;0.681818181818
21111;40;A15;21204;-1.0
21112;40;A15;882535;-1.0
21113;40;A15;920881;0.318181818182
21114;40;A15;537512;-1.0
21115;40;A15;1136701;-1.0
21116;40;A15;279817;-1.0
21117;40;A15;1482858;1.0
21118;40;A15;1506514;-1.0
21119;40;A15;24217;-1.0
21120;40;A15;1058242;-1.0
21121;40;A15;1058278;-1.0
21122;40;A15;1058284;-1.0
21123;40;A15;1058272;-1.0
21124;40;A15;338922;-1.0
21125;40;A15;1382804;0.454545454545
21126;40;A15;1521442;0.909090909091
21127;40;A15;1177750;1.0
21128;40;A15;1013413;0.954545454545
21129;40;A15;1336192;-1.0
21130;40;A15;1319217;0.727272727273
21131;40;A15;298905;-1.0
21132;40;A15;1522706;0.0909090909091
21133;40;A15;1331632;1.0
21134;40;A15;1335347;0.681818181818
21135;40;A15;1057591;-1.0
21136;40;A15;1057483;-1.0
21137;40;A15;1057600;-1.0
21138;40;A15;933115;0.636363636364
21139;40;A15;898960;0.69696969697
21140;40;A15;938932;0.727272727273
21141;40;A15;1500019;-1.0
21142;40;A15;1377029;0.727272727273
21143;40;A15;1057516;-1.0
21144;40;A15;868351;0.727272727273
21145;40;A15;1524924;-1.0
21146;40;A15;1058233;-1.0
21147;40;A15;1331540;0.727272727273
21148;40;A15;1331489;1.0
21149;40;A15;1526002;-1.0
21150;40;A15;1526018;0.727272727273
21151;40;A15;887770;0.636363636364
21152;40;A15;1497950;1.0
21153;40;A15;996076;0.863636363636
21154;40;A15;1527427;-1.0
21155;40;A15;1058251;-1.0
21156;40;A15;1499471;-1.0
21157;40;A15;1527620;-1.0
21158;40;A15;1527624;-1.0
21159;40;A15;1527630;-1.0
21160;40;A15;1527621;-1.0
21161;40;A15;1527632;-1.0
21162;40;A15;1527638;-1.0
21163;40;A15;1346579;0.727272727273
21164;40;A15;1521298;0.454545454545
21165;40;A15;420401;0.454545454545
21166;40;A15;1528889;1.0
21167;40;A15;1529026;-1.0
21168;40;A15;1379813;-1.0
21169;40;A15;435276;-1.0
21170;40;A15;1529245;-1.0
21171;40;A15;1529127;-1.0
21172;40;A15;882595;1.0
21173;40;A15;1416301;-1.0
21174;40;A15;1365266;-1.0
21175;40;A15;129463;-1.0
21176;40;A15;1529878;-1.0
21177;40;A15;1419662;-1.0
21178;40;A15;997933;0.227272727273
21179;40;A15;1527968;0.727272727273
21180;40;A15;1530411;-1.0
21181;40;A15;326763;-1.0
21182;40;A15;1415191;0.409090909091
21183;40;A15;1376975;-1.0
21184;40;A15;1530540;-1.0
21185;40;A15;1530521;0.727272727273
21186;40;A15;1058236;-1.0
21187;40;A15;1530591;0.909090909091
21188;40;A15;1530485;-1.0
21189;40;A15;1376998;-1.0
21190;40;A15;1530742;-1.0
21191;40;A15;1328503;0.727272727273
21192;40;A15;1530863;-1.0
21193;40;A15;27225;-1.0
21194;40;A15;1531021;-1.0
21195;40;A15;949861;1.0
21196;40;A15;1517065;0.545454545455
21197;40;A15;1531147;-1.0
21198;40;A15;882541;1.0
21199;40;A15;1531245;0.0909090909091
21200;40;A15;1531239;-1.0
21201;40;A15;1332201;0.590909090909
21202;40;A15;1359301;-1.0
21203;40;A15;1531503;1.0
21204;40;A15;1057510;-1.0
21205;40;A15;884572;1.0
21206;40;A15;1531623;-1.0
21207;40;A15;997141;0.969696969697
21208;40;A15;1513886;-1.0
21209;40;A15;74970;-1.0
21210;40;A15;1388655;0.727272727273
21211;40;A15;1398138;0.636363636364
21212;40;A15;1532191;-1.0
21213;40;A15;1187683;-1.0
21214;40;A15;1532790;-1.0
21215;40;A15;908788;1.0
21216;40;A15;1003063;0.909090909091
21217;40;A15;1533200;-1.0
21218;40;A15;1058230;0.227272727273
21219;40;A15;957835;-1.0
21220;40;A15;1533859;0.636363636364
21221;40;A15;935125;0.727272727273
21222;40;A15;1312303;-1.0
21223;40;A15;1168882;0.636363636364
21224;40;A15;1530431;-1.0
21225;40;A15;115317;1.0
21226;40;A15;1534852;-1.0
21227;40;A15;1535006;0.636363636364
21228;40;A15;531632;-1.0
21229;40;A15;1535029;-1.0
21230;40;A15;1391184;1.0
21231;40;A15;1535285;0.318181818182
21232;40;A15;1334255;-1.0
21233;40;A15;1190683;0.727272727273
21234;40;A15;1533483;-1.0
21235;40;A15;1535381;0.909090909091
21236;40;A15;1232947;-1.0
21237;40;A15;1012456;-1.0
21238;40;A15;154775;-1.0
21239;40;A15;1536523;-1.0
21240;40;A15;1376972;-1.0
21241;40;A15;30561;-1.0
21242;40;A15;1504625;-1.0
21243;40;A15;24455;-1.0
21244;40;A15;1537036;0.454545454545
21245;40;A15;1537046;-1.0
21246;40;A15;437645;-1.0
21247;40;A15;1537065;-1.0
21248;40;A15;1537666;-1.0
21249;40;A15;1332216;0.636363636364
21250;40;A15;1537711;-1.0
21251;40;A15;1537770;-1.0
21252;40;A15;1537793;-1.0
21253;40;A15;1236679;0.181818181818
21254;40;A15;83087;-1.0
21255;40;A15;1538344;-1.0
21256;40;A15;1066159;-1.0
21257;40;A15;1000069;-1.0
21258;40;A15;1462377;-1.0
21259;40;A15;178370;0.318181818182
21260;40;A15;306957;-1.0
21261;40;A15;1538510;-1.0
21262;40;A15;1538712;1.0
21263;40;A15;1241605;-1.0
21264;40;A15;1058248;-1.0
21265;40;A15;34797;-1.0
21266;40;A15;819094;-1.0
21267;40;A15;83358;-1.0
21268;40;A15;864406;-1.0
21269;40;A15;1539764;-1.0
21270;40;A15;1539767;-1.0
21271;40;A15;1539770;-1.0
21272;40;A15;1425151;-1.0
21273;40;A15;1539768;-1.0
21274;40;A15;1539781;-1.0
21275;40;A15;1539775;-1.0
21276;40;A15;1539788;-1.0
21277;40;A15;1369025;-1.0
21278;40;A15;1540829;-1.0
21279;40;A15;1036117;0.318181818182
21280;40;A15;1540894;0.5
21281;40;A15;919006;-1.0
21282;40;A15;1541582;0.545454545455
21283;40;A15;1206460;0.727272727273
21284;40;A15;363309;-1.0
21285;40;A15;1542074;1.0
21286;40;A15;1507143;-1.0
21287;40;A15;1542635;-1.0
21288;40;A15;1380698;0.5
21289;40;A15;1541372;-1.0
21290;40;A15;1297912;0.181818181818
21291;40;A15;1269733;-1.0
21292;40;A15;1334058;-1.0
21293;40;A15;1542992;-1.0
21294;40;A15;1543288;-1.0
21295;40;A15;438222;0.181818181818
21296;40;A15;1543397;-1.0
21297;40;A15;1238499;1.0
21298;40;A15;1543707;-1.0
21299;40;A15;1516454;0.590909090909
21300;40;A15;933070;1.0
21301;40;A15;20745;-1.0
21302;40;A15;1544024;0.909090909091
21303;40;A15;1028005;-1.0
21304;40;A15;1532263;0.909090909091
21305;40;A15;1544525;1.0
21306;40;A15;1385447;-1.0
21307;40;A15;1544816;-1.0
21308;40;A15;46733;-1.0
21309;40;A15;1544924;-1.0
21310;40;A15;51956;-1.0
21311;40;A15;1007152;1.0
21312;40;A15;1545119;-1.0
21313;40;A15;1545318;0.727272727273
21314;40;A15;95134;-1.0
21315;40;A15;1517847;-1.0
21316;40;A15;1545992;-1.0
21317;40;A15;1546146;-1.0
21318;40;A15;228846;-1.0
21319;40;A15;1527659;-1.0
21320;40;A15;1546345;-1.0
21321;40;A15;958678;0.909090909091
21322;40;A15;1206598;0.727272727273
21323;40;A15;1546643;-1.0
21324;40;A15;1546660;-1.0
21325;40;A15;1546670;-1.0
21326;40;A15;1528730;1.0
21327;40;A15;1333636;0.636363636364
21328;40;A15;949822;-1.0
21329;40;A15;1543799;-1.0
21330;40;A15;1547001;-1.0
21331;40;A15;278096;-1.0
21332;40;A15;927619;-1.0
21333;40;A15;1297877;0.545454545455
21334;40;A15;1376989;-1.0
21335;40;A15;1547248;-1.0
21336;40;A15;1547274;-1.0
21337;40;A15;969766;-1.0
21338;40;A15;1547613;0.636363636364
21339;40;A15;1547846;-1.0
21340;40;A15;1547828;0.318181818182
21341;40;A15;1547960;-1.0
21342;40;A15;1547980;-1.0
21343;40;A15;1547987;-1.0
21344;40;A15;1152730;0.0
21345;40;A15;997036;0.863636363636
21346;40;A15;443546;-1.0
21347;40;A15;1548006;1.0
21348;40;A15;1548021;-1.0
21349;40;A15;1548024;-1.0
21350;40;A15;1548030;-1.0
21351;40;A15;1548069;0.636363636364
21352;40;A15;1548108;1.0
21353;40;A15;1332952;1.0
21354;40;A15;1548283;-1.0
21355;40;A15;1190242;-1.0
21356;40;A15;1370088;-1.0
21357;40;A15;1548443;1.0
21358;40;A15;1336295;-1.0
21359;40;A15;1024261;0.272727272727
21360;40;A15;1548550;-1.0
21361;40;A15;1548545;0.636363636364
21362;40;A15;583865;1.0
21363;40;A15;1506259;-1.0
21364;40;A15;1233789;0.909090909091
21365;40;A15;1548676;-1.0
21366;40;A15;1548704;-1.0
21367;40;A15;1015033;0.863636363636
21368;40;A15;1547186;-1.0
21369;40;A15;1050349;0.0909090909091
21370;40;A15;1233521;-1.0
21371;40;A15;1549519;-1.0
21372;40;A15;201790;-1.0
21373;40;A15;952825;-1.0
21374;40;A15;882625;-1.0
21375;40;A15;1331852;1.0
21376;40;A15;1550629;0.181818181818
21377;40;A15;1506260;-1.0
21378;40;A15;1551851;-1.0
21379;40;A15;1517345;-1.0
21380;40;A15;1551859;-1.0
21381;40;A15;1377017;0.454545454545
21382;40;A15;1456364;-1.0
21383;40;A15;1551986;-1.0
21384;40;A15;997417;-1.0
21385;40;A15;1552004;-1.0
21386;40;A15;156420;-1.0
21387;40;A15;1514512;-1.0
21388;40;A15;317377;-1.0
21389;40;A15;1553100;-1.0
21390;40;A15;384301;-1.0
21391;40;A15;1376999;0.0909090909091
21392;40;A15;1553488;-1.0
21393;40;A15;998617;-1.0
21394;40;A15;9669;-1.0
21395;40;A15;560501;-1.0
21396;40;A15;1555380;-1.0
21397;40;A15;1553163;0.181818181818
21398;40;A15;441071;-1.0
21399;40;A15;70699;-1.0
21400;40;A15;340439;-1.0
21401;40;A15;1334450;-1.0
21402;40;A15;1359101;0.727272727273
21403;40;A15;12630;-1.0
21404;40;A15;1512723;1.0
21405;40;A15;558365;-1.0
21406;40;A15;1521075;-1.0
21407;40;A15;1561309;-1.0
21408;40;A15;1024843;-1.0
21409;40;A15;437108;0.590909090909
21410;40;A15;1511623;-1.0
21411;40;A15;1564728;-1.0
21412;40;A15;1558846;-1.0
21413;40;A15;1499461;-1.0
21414;40;A15;1567948;-1.0
21415;40;A15;1567952;-1.0
21416;40;A15;1567956;-1.0
21417;40;A15;1570692;-1.0
21418;40;A15;621979;-1.0
21419;40;A15;323063;-1.0
21420;40;A15;1571339;-1.0
21421;40;A15;1497957;1.0
21422;40;A15;1424614;-1.0
21423;40;A15;481006;-1.0
21424;40;A15;1559690;1.0
21425;40;A15;57234;-1.0
21426;40;A15;1287797;-1.0
21427;40;A15;274122;-1.0
21428;40;A15;571115;-1.0
21429;40;A15;660445;-1.0
21430;40;A15;974659;0.636363636364
21431;40;A15;1335153;0.727272727273
21432;40;A15;1335152;-1.0
21433;40;A15;1340464;-1.0
21434;40;A15;77951;-1.0
21435;40;A15;1415972;-1.0
21436;40;A15;1019839;-1.0
21437;40;A15;435589;-1.0
